SMILE,label
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1,1
CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1
CCN1CCCC1CNC(=O)c1cc(C(C)=O)ccc1OC,1
CCCCOC[C@@H](CN1C(=O)N(C[C@H](COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,1
CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,0
CN1CCCC1CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,1
CCNc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,0
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0
CCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C,0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,0
Cc1[nH]c(-c2ccccc2)nc1CC#N,1
O=C1CC[C@H]2[C@H]3Cc4cccc(O)c4[C@@]2(CCN3CC2CC2)C1,1
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,1
CCC1NC(=O)C(NC(=O)c2ncccc2O)C(C)OC(=O)C(c2ccccc2)NC(=O)C2CC(=O)CCN2C(=O)C(Cc2ccc(N(C)C)cc2)N(C)C(=O)C2CCCN2C1=O,0
C=CC=C,1
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C,1
C[C@H](N)[C@@H](O)c1cccc(O)c1,0
COc1ccccc1N1CCN(C[C@@H](O)COc2cc(OC)c(OC)c(OC)c2)CC1,1
CC(=O)OC(C)C(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,0
CCOC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
C=N[C@H](C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12)c1ccccc1,0
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0
O=C1NC(=NC2CC2)O[C@@H]1c1ccccc1,1
CC12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=CC43C)[C@@H]1C[C@H]1O[C@@](C)(c3ccccc3)O[C@]12C(=O)CO,1
Clc1ccc2nsnc2c1NC1=NCCN1,1
O=C(OOC(=O)c1ccccc1)c1ccccc1,0
ClCCCl,1
CCCCNc1ccc(C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC)cc1,0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,0
CCCN(c1ccncc1)n1ccc2ccccc21,1
COc1ccc(C[C@H](N)C(=O)NC2[C@@H](CO)O[C@@H](n3cnc4c(N(C)C)ncnc43)[C@@H]2O)cc1,0
CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,1
[N-]=[N+]=O,1
CC1CCN(CCC2CCN2S(=O)(=O)C2=CC(O)=CCC2)CC1,1
C=C([CH]CC)CC,1
COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,1
CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,0
c1cnc(N2CCNCC2)nc1,1
C[C@H]1NC(=O)CO[C@H]1c1ccccc1,1
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,0
C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@H]2[C@@H](O)C[C@@]2(C)[C@@H]1CC[C@@]2(O)C(=O)COC(=O)CCC1CCCC1,1
CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CS[C@H]12)c1csc(N)n1,0
O=C1CNC(=O)N1,1
O=C(O)CCCO,1
C[C@@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,1
COc1cc2c(cc1OC)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2,1
CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@@H](C)CN(C)C,1
CC(=O)O[C@@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
CC(O)C1([SiH3])CCCCO1,0
C/C=C/C(=O)N(CC)C(CC)C(=O)N(C)C,1
CC(C)(C)C(=O)O[C@@H]1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,1
CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C/C#N)c3ccccc32)CC1,1
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)OCCl,1
C=CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)cc(OC)c1OC,1
O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,0
Nc1ccn([C@@H]2CC[C@@H](CO)O2)c(=O)n1,0
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1,1
CC1(C)NC(=O)[C@H](C=Cc2ccccc2)O1,1
Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,0
O=C(NCCCCN1CCC(Oc2cccc(C(F)(F)F)c2)CC1)c1ccnc2ccccc12,1
CC12CCC(CC1=O)C2(C)C,1
C[C@@H](Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,1
Cc1cc(Br)cc(C(N)=O)c1O,1
CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(C[C@@H]2CC=CCC2)CC1,1
CC[C@H](NC(=O)c1c(OCCNC(=O)[C@@H]2CCCN2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,0
O=C(CCCN1CCN(c2cc3ccccc3cn2)CC1)c1ccc(F)cc1,1
CC(C)(C)C(=O)NCCCC(=O)O,1
CC(=O)Nc1ccc(OC(=O)[C@@H]2CCC(=O)N2)cc1,1
Clc1ccc2c(c1)/C(=C/C1CN3CCC1CC3)c1ccccc1S2,1
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCc2[nH]cnc2[C@H]1CN1CC[C@@H](O)C1,0
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O,0
CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0
CC(Cl)Cl,1
CCOC(=O)OC(C)OC(=O)[C@@H]1N2C(=O)[C@@H](N=CN3CCCCCC3)[C@H]2SC1(C)C,0
CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1
COc1cccc(CC(=O)N2CCN(C(C)=O)C[C@@H]2CN2CC[C@H](O)C2)c1,0
C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1
CN[C@@H]1CCc2ncsc2C1,1
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@@H]1CN1CCCC1,1
CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,1
O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1,0
N#Cc1ccc(S(=O)(=O)C2CCN(CCc3ccc(F)cc3F)CC2)cc1,1
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,1
CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,1
Cc1ccc2c(c1)[C@@H]1CN(C)CC[C@H]1N2,1
COc1ccc(-c2nc(-c3cccc(CN(C)C)c3)n(C)n2)cc1,1
CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)(C)OC(C)=O)[C@]21CO1,1
CCOC(=O)CC(O)CC(O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,1
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0
CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C\C#N)c3ccccc32)CC1,1
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,1
CCCCCC1(CC)C(=O)NC(=O)NC1=O,1
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3[nH]c(=O)c(=O)[nH][n+]3C)CSC12)c1csc(N)n1,0
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,0
O[C@@H](OCC(CO[C@H](O)C(Cl)(Cl)Cl)(CO[C@@H](O)C(Cl)(Cl)Cl)CO[C@@H](O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,1
CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,0
CC(C)Br,1
C[N+](C)(C)CC(O)CC(=O)O,0
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,1
CCCOC(=O)Cn1cc(I)c(=O)c(I)c1,0
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)O)ccc2S(=O)(=O)O)cc1,0
CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314,1
CC(=O)SC[C@@H](Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,1
CC(CN(C)C)CN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1
CCCCCCCCCCCCCCCCCC(=O)OCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,1
Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)C(NC(=O)C(OC(=O)C(C)N)c4ccccc4)C3SC2)s1,0
CCCCC(CC)CNC(=O)CC(C)O,1
Cc1ncc([N+](=O)[O-])n1CC(O)CCl,1
CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,0
NC(=O)OCC(COC(N)=O)c1ccccc1,1
CNC1(C)C2CCC(C2)C1(C)C,0
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1
C#C[C@@](C)(O)CC,1
O=C(O)C(S)C(S)C(=O)O,0
CCN[C@@H]1[C@H]2CC[C@H](C2)[C@H]1c1ccccc1,1
CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1,1
CN1C2CCC1CC(NC(=O)c1cn(C3CCCCC3)c3ccccc3c1=O)C2,1
COC(=O)C[C@H](CC(C)C)c1c(O)c(C(=O)OC)c[nH]c1=O,1
CC1(C)SC2C(N(C(=N)c3ccncc3)[C@H](C(=O)NC(=O)CN)c3ccccc3)C(=O)N2C1C(=O)O,0
C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)OC(O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,0
CC1CN(C)CC2Cc3c(ccc4ccccc34)OC12O,1
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)C(C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,0
CN(C)C(C)(CO)Cc1ccc(Cl)c(Cl)c1,1
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,0
CCN(CC)C(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=N[C@H]2O,1
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CO)C[C@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,0
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1
Oc1cc(-c2nc(-c3ccccc3)[nH]c2-c2ccncc2)ccc1Cl,1
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0
CCN(CC)CCNC(=O)c1ccc(NS(C)(=O)=O)cc1,0
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@@H]1NCCc2cc(OC)c(OC)cc21,0
C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,1
O=C1NCCC[C@@H]1N1C(=O)c2ccccc2S1(=O)=O,1
OCC(S)CS,0
CCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1,1
N=C(N)SCCF,1
CN1CC[C@]23c4c5ccc(O)c4O[C@@]2(C)C(=O)CC[C@H]3[C@H]1C5,1
CC(C)C[C@H](N(C)C)C1(c2ccc(Cl)cc2)CCC1,1
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,0
CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,0
CCN(CC)[C@H](C)CN1c2ccccc2Sc2ccccc21,1
CCC[C@@H](Cc1ccccc1)N1CCCC1,1
CN1CCCc2cccc(OC[C@@H]3CNCCO3)c21,1
CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,1
CC1Oc2ccccc2CC1N(C)C,1
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,1
CCCCOC[C@H](CN1C(=O)NC(=O)[C@](CC)(c2ccccc2)C1=O)OC(N)=O,1
NC(=O)C[C@@H](c1oc(CN2CCOCC2)cc(=O)c1O)c1ccnc2ccccc12,0
CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@@H]1CC,1
OCCN1C=CN(CCCN2c3ccccc3C=Cc3ccccc32)C=CC1,1
NC(=O)OC[C@@H](O)COc1ccc(Cl)cc1,1
COc1ccc(N(c2nc(C)c(C)s2)S(C)(=O)=O)cc1CNC1CCCNC1c1ccccc1,1
CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@@H]1N2C,1
CC(C)(C)NCC(O)c1ccccc1F,1
CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,1
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,1
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
CCCCC(C)(O)C/C=C/C1C(O)CC(=O)C1CCCCCCC(=O)OC,1
O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12,0
CN(C)[C@H]1CCc2[nH]c3ccccc3c2C1,1
CN1C(=O)[C@@H](O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,1
CC(C)CC1NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C(CC(C)C)NC(=O)C(CCCN)NC(=O)C(C(C)C)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC1=O,0
O=C(Nc1ccc(O)cc1)C(Cl)(Cl)Cl,1
CCC[C@@H]1C[C@@H](C(=O)NC(C(C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,0
CN1C(=O)CC[C@H]1c1cccnc1,1
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,0
CCCCCC(N)C(O)(c1ccccc1)c1ccccc1,1
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,0
CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
Cc1cc(C2CCCCC2)n(O)c(=O)c1,0
CN(C)CC/C=C1/c2ccccc2COc2ccc(CC(=O)O)cc21,0
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,0
CN(C)c1ccc(O)c(CNc2cccc3ccc(CO)nc23)c1,1
CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,1
COC(=O)C1=CCCN(C)C1,1
CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,1
CCC(c1cccc(O)c1)C(C)CN(C)C,1
COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)N(C)CCC314,1
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc([N+](=O)[O-])c4C[C@H]3C[C@@H]12,0
CN1CCN2c3ccccc3Cn3cccc3C2C1,1
CN(C(=O)Cc1cccc2sccc12)[C@@H]1CCCC[C@H]1N1CCCC1,1
O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1,1
Cn1nc(-c2cccnc2)nc1-c1ccccc1CO,1
CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,1
Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,0
CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,0
FC(Br)CC(F)(F)F,1
CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,0
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,0
CNCCCC1c2ccccc2C=Cc2ccccc21,1
NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,0
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0
CCC1(c2ccccc2)NC(=O)N(C)C1=O,1
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc43)[C@@H]1CCC2=O,0
COc1cc(Br)c2oc(C3CCNCC3)cc2c1,1
CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,1
Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,1
COc1ccc([C@H](O)CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1OC,1
COc1cc(Nc2nn3c(NC(CO)C(C)C)cc(C4CC4)nc3c2C(N)=O)cc(OC)c1,1
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
c1cnc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)nc1,1
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1
OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,1
CCOC(=O)c1cncn1C(C)c1ccc(F)cc1,1
CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccn2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0
NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
CC(=O)N[C@H](CCC(N)=O)C(=O)O,1
Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,0
Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,0
CC(=O)Nc1cccc(-c2csc(N=C(N)N)n2)c1,0
O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])CO[N+](=O)[O-],0
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,1
O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],0
Clc1ccc([C@@H]2[C@H]3CC[C@@H](C3)C23CCC(N2CCOCC2)=N3)cc1,1
O=C1NS(=O)(=O)c2ccccc21,1
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,1
CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C,0
Cn1c(NCCN(CCO)CCCc2ccc([N+](=O)[O-])cc2)cc(=O)n(C)c1=O,0
CN1C[C@H](CCn2c3c(c4ccccc42)C(=O)NCC3)CC1=O,1
Cc1oc(=O)oc1COC(=O)[C@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0
CN(C)CC#CC=C1c2ccccc2C=Cc2ccccc21,1
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)CC4)C=C3)c1,0
Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,0
COc1ccc([C@H]2[C@@H](C#N)[C@@H]2S(=O)(=O)c2ccc(Cl)cc2)cc1,0
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,0
COC(C)=O,1
CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)CCC3N)C2O)OCC1(C)O,0
C=C(C)[C@H]1CCC(C)=C[C@@H]1c1c(O)cc(CCCCC)cc1O,1
CCN=C1Nc2ccc(Cl)cc2[C@@H](c2ccccc2)S1,1
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,0
OCC(O)CN1CCN(c2ccccc2)CC1,0
Cc1cn([C@H]2C=C[C@H](CO)O2)c(=O)nc1N,1
O=C1O[C@@H]([C@@H](O)CO)C(O)=C1O,1
O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(CCO)C[C@@H]1CN1CC[C@@H](O)C1,0
O=C(O)Cc1nn(-c2ccc(F)cc2)cc1-c1ccc(Cl)cc1,0
C[C@H](C(=O)O)c1cccc(Oc2ccccc2)c1,1
C/C=C/C(=O)N(CCC)[C@H](CC)C(=O)N(C)C,1
NC(CO)(CO)CO,0
CCC(C)(C)OC,1
C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@@H]12,0
CC(=O)OC(C)C,1
CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,1
O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,0
CC1=CC(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)C=CC(=O)NCC=C1,0
O=C1CC=C2CCC(=O)N12,1
CO[C@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1
CCOC(=O)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCCl,1
NC(=O)CN1C[C@H](O)CC1=O,1
CN(C)CC1COC2(O1)c1ccccc1COc1ccccc12,1
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,0
CCC1(CC)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,1
CCOCCn1c(C2CCN(CCc3ccc(C(C)(C)C(=O)O)cc3)CC2)nc2ccccc21,0
CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,1
CNCCSC1=Cc2cc(F)ccc2Oc2ccccc21,1
O=C1CCC(c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1,1
CC(=O)NCC1(c2ccccc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
CO/N=C(/C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CS[C@@H]12)c1csc(N)n1,0
CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0
CC[C@@H](C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,1
CC[C@H]1CC(=O)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@H]13,1
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,1
CC1(O)NC=C2CN=C(c3ccccc3F)c3cc(Cl)ccc3N21,1
NC(N)=NCC1COC2(CCCCC2)O1,0
CN1CC[C@@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,1
Cc1ccccc1OCC(COC(O)C(Cl)(Cl)Cl)OC(O)C(Cl)(Cl)Cl,1
N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,1
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,1
Cc1ccc(S[C@H](C)C(=O)NCCCc2ccc(OC(C)C)cc2)cc1,1
CC(C)CC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,1
CC(N)C(=O)O,1
